codigo,municipio_nome,uf,vab_agro,vab_industria,vab_servicos,pib_per_capita,municipio_limpo,chave_merge
4321329,Taquaruçu do Sul,RS,67474049.0,7460348.0,6891543.0,6129754.0,TAQUARUCU DO SUL,TAQUARUCU DO SUL_RS
4321352,Tavares,RS,44680537.0,3154032.0,34251891.0,2265759.0,TAVARES,TAVARES_RS
4321402,Tenente Portela,RS,134995934.0,37446929.0,280478816.0,4327346.0,TENENTE PORTELA,TENENTE PORTELA_RS
4321436,Terra de Areia,RS,20329306.0,2154305.0,146486854.0,2572995.0,TERRA DE AREIA,TERRA DE AREIA_RS
4321451,Teutônia,RS,11791011.0,44599055.0,584228101.0,4598136.0,TEUTONIA,TEUTONIA_RS
4321469,Tio Hugo,RS,65148734.0,14830131.0,51230212.0,567849.0,TIO HUGO,TIO HUGO_RS
4321477,Tiradentes do Sul,RS,87340314.0,6524199.0,52623632.0,3547409.0,TIRADENTES DO SUL,TIRADENTES DO SUL_RS
4321493,Toropi,RS,45506274.0,225542.0,26656343.0,3680846.0,TOROPI,TOROPI_RS
4321501,Torres,RS,49869375.0,169906228.0,796069465.0,3509578.0,TORRES,TORRES_RS
4321600,Tramandaí,RS,16772655.0,113567441.0,671816577.0,2307279.0,TRAMANDAI,TRAMANDAI_RS
4321626,Travesseiro,RS,3821919.0,12164044.0,7632112.0,3349962.0,TRAVESSEIRO,TRAVESSEIRO_RS
4321634,Três Arroios,RS,58789558.0,11256706.0,37427248.0,5389185.0,TRES ARROIOS,TRES ARROIOS_RS
4321667,Três Cachoeiras,RS,29246461.0,27495461.0,15115697.0,2761496.0,TRES CACHOEIRAS,TRES CACHOEIRAS_RS
4321709,Três Coroas,RS,1129074.0,290944891.0,256719904.0,2781364.0,TRES COROAS,TRES COROAS_RS
4321808,Três de Maio,RS,218441635.0,179925973.0,625864141.0,5676741.0,TRES DE MAIO,TRES DE MAIO_RS
4321832,Três Forquilhas,RS,2551045.0,3099566.0,11674073.0,2429785.0,TRES FORQUILHAS,TRES FORQUILHAS_RS
4321857,Três Palmeiras,RS,689176.0,11505261.0,54087971.0,421857.0,TRES PALMEIRAS,TRES PALMEIRAS_RS
4321907,Três Passos,RS,165137732.0,164113709.0,444842215.0,4340661.0,TRES PASSOS,TRES PASSOS_RS
4321956,Trindade do Sul,RS,107355752.0,8686808.0,83911474.0,6078024.0,TRINDADE DO SUL,TRINDADE DO SUL_RS
4322004,Triunfo,RS,186213314.0,7196781409.0,2420609341.0,43046533.0,TRIUNFO,TRIUNFO_RS
4322103,Tucunduva,RS,91247855.0,10975604.0,99462355.0,4621018.0,TUCUNDUVA,TUCUNDUVA_RS
4322152,Tunas,RS,61120498.0,3007547.0,22614328.0,263565.0,TUNAS,TUNAS_RS
4322186,Tupanci do Sul,RS,56293544.0,3613954.0,1628967.0,6546481.0,TUPANCI DO SUL,TUPANCI DO SUL_RS
4322202,Tupanciretã,RS,1096641338.0,62815191.0,59703696.0,8485711.0,TUPANCIRETA,TUPANCIRETA_RS
4322251,Tupandi,RS,60507327.0,294613129.0,79559211.0,1063147.0,TUPANDI,TUPANDI_RS
4322301,Tuparendi,RS,141235053.0,3428203.0,129732117.0,4961638.0,TUPARENDI,TUPARENDI_RS
4322327,Turuçu,RS,87414153.0,5125934.0,34060915.0,480421.0,TURUCU,TURUCU_RS
4322343,Ubiretama,RS,6955407.0,1771403.0,17369711.0,5672771.0,UBIRETAMA,UBIRETAMA_RS
4322350,União da Serra,RS,62755022.0,2766274.0,10011272.0,8410875.0,UNIAO DA SERRA,UNIAO DA SERRA_RS
4322376,Unistalda,RS,101856028.0,3867224.0,1972551.0,6464321.0,UNISTALDA,UNISTALDA_RS
4322400,Uruguaiana,RS,927382448.0,310419648.0,1454888981.0,2932263.0,URUGUAIANA,URUGUAIANA_RS
4322509,Vacaria,RS,882933948.0,326464691.0,1287635487.0,4850378.0,VACARIA,VACARIA_RS
4322525,Vale Verde,RS,66470422.0,8980794.0,22445099.0,3694501.0,VALE VERDE,VALE VERDE_RS
4322533,Vale do Sol,RS,111974674.0,12127078.0,64925161.0,2296927.0,VALE DO SOL,VALE DO SOL_RS
4322541,Vale Real,RS,2847243.0,60633729.0,50655298.0,3279755.0,VALE REAL,VALE REAL_RS
4322558,Vanini,RS,50984034.0,4063268.0,17746724.0,4449599.0,VANINI,VANINI_RS
4322608,Venâncio Aires,RS,279545632.0,1116190358.0,137433287.0,5156677.0,VENANCIO AIRES,VENANCIO AIRES_RS
4322707,Vera Cruz,RS,78996215.0,126283705.0,336223547.0,3025514.0,VERA CRUZ,VERA CRUZ_RS
4322806,Veranópolis,RS,63959129.0,702405703.0,530389046.0,6484563.0,VERANOPOLIS,VERANOPOLIS_RS
4322855,Vespasiano Corrêa,RS,72325652.0,584434.0,18754106.0,6725206.0,VESPASIANO CORREA,VESPASIANO CORREA_RS
4322905,Viadutos,RS,108403783.0,10095647.0,4872499.0,4420518.0,VIADUTOS,VIADUTOS_RS
4323002,Viamão,RS,239232644.0,682027996.0,1744921007.0,1684639.0,VIAMAO,VIAMAO_RS
4323101,Vicente Dutra,RS,67359135.0,4233209.0,21075734.0,2792819.0,VICENTE DUTRA,VICENTE DUTRA_RS
4323200,Victor Graeff,RS,160658232.0,23958444.0,67007003.0,10418013.0,VICTOR GRAEFF,VICTOR GRAEFF_RS
4323309,Vila Flores,RS,53069259.0,124030256.0,56044879.0,8733575.0,VILA FLORES,VILA FLORES_RS
4323358,Vila Lângaro,RS,96346631.0,11928539.0,2961456.0,8160993.0,VILA LANGARO,VILA LANGARO_RS
4323408,Vila Maria,RS,142343133.0,77706615.0,87427918.0,8914987.0,VILA MARIA,VILA MARIA_RS
4323457,Vila Nova do Sul,RS,97359594.0,22737639.0,34996759.0,4584525.0,VILA NOVA DO SUL,VILA NOVA DO SUL_RS
4323507,Vista Alegre,RS,66667924.0,6774905.0,3137476.0,5028034.0,VISTA ALEGRE,VISTA ALEGRE_RS
4323606,Vista Alegre do Prata,RS,43155579.0,3168362.0,16574633.0,5488012.0,VISTA ALEGRE DO PRATA,VISTA ALEGRE DO PRATA_RS
4323705,Vista Gaúcha,RS,52501614.0,3345763.0,22084175.0,3621853.0,VISTA GAUCHA,VISTA GAUCHA_RS
4323754,Vitória das Missões,RS,90826464.0,633318.0,27260326.0,5226999.0,VITORIA DAS MISSOES,VITORIA DAS MISSOES_RS
4323770,Westfália,RS,70246616.0,81691606.0,51828222.0,8694679.0,WESTFALIA,WESTFALIA_RS
4323804,Xangri-lá,RS,4233232.0,93835691.0,38891541.0,4280979.0,XANGRI-LA,XANGRI-LA_RS
5000203,Água Clara,MS,437794807.0,352320973.0,181127601.0,7562716.0,AGUA CLARA,AGUA CLARA_MS
5000252,Alcinópolis,MS,123963725.0,8570233.0,35896421.0,4334203.0,ALCINOPOLIS,ALCINOPOLIS_MS
5000609,Amambai,MS,575058731.0,104045306.0,768518777.0,5053034.0,AMAMBAI,AMAMBAI_MS
5000708,Anastácio,MS,141824745.0,87227152.0,166075174.0,240730.0,ANASTACIO,ANASTACIO_MS
5000807,Anaurilândia,MS,204618225.0,21679656.0,8093344.0,4501695.0,ANAURILANDIA,ANAURILANDIA_MS
5000856,Angélica,MS,444215932.0,147320973.0,150568042.0,7976838.0,ANGELICA,ANGELICA_MS
5000906,Antônio João,MS,247294367.0,17466088.0,364115302.0,9541841.0,ANTONIO JOAO,ANTONIO JOAO_MS
5001003,Aparecida do Taboado,MS,278535172.0,748573755.0,315031136.0,629197.0,APARECIDA DO TABOADO,APARECIDA DO TABOADO_MS
5001102,Aquidauana,MS,226683112.0,92770038.0,387659097.0,2317873.0,AQUIDAUANA,AQUIDAUANA_MS
5001243,Aral Moreira,MS,577099317.0,45028255.0,362335734.0,10035976.0,ARAL MOREIRA,ARAL MOREIRA_MS
5001508,Bandeirantes,MS,497302754.0,28141709.0,124784502.0,10714375.0,BANDEIRANTES,BANDEIRANTES_MS
5001904,Bataguassu,MS,85011401.0,350539299.0,322248716.0,4466965.0,BATAGUASSU,BATAGUASSU_MS
5002001,Batayporã,MS,250906332.0,146448487.0,88015588.0,5311316.0,BATAYPORA,BATAYPORA_MS
5002100,Bela Vista,MS,314006974.0,156573446.0,211913134.0,3750255.0,BELA VISTA,BELA VISTA_MS
5002159,Bodoquena,MS,81004818.0,91751233.0,6120315.0,4262504.0,BODOQUENA,BODOQUENA_MS
5002209,Bonito,MS,39262595.0,7443579.0,383924412.0,5044715.0,BONITO,BONITO_MS
5002308,Brasilândia,MS,585628922.0,23561212.0,89139361.0,7045956.0,BRASILANDIA,BRASILANDIA_MS
5002407,Caarapó,MS,724826563.0,25407952.0,53161952.0,6344486.0,CAARAPO,CAARAPO_MS
5002605,Camapuã,MS,293525702.0,26167139.0,141525894.0,4444825.0,CAMAPUA,CAMAPUA_MS
5002704,Campo Grande,MS,817071883.0,4733466725.0,17725190503.0,3841469.0,CAMPO GRANDE,CAMPO GRANDE_MS
5002803,Caracol,MS,94655611.0,5205604.0,19608178.0,2795725.0,CARACOL,CARACOL_MS
5002902,Cassilândia,MS,163062041.0,99013656.0,236091676.0,322867.0,CASSILANDIA,CASSILANDIA_MS
5002951,Chapadão do Sul,MS,928310313.0,162235026.0,975755023.0,10019527.0,CHAPADAO DO SUL,CHAPADAO DO SUL_MS
5003108,Corguinho,MS,62694266.0,6668839.0,22117644.0,2348652.0,CORGUINHO,CORGUINHO_MS
5003157,Coronel Sapucaia,MS,141260219.0,16887807.0,55493518.0,2176048.0,CORONEL SAPUCAIA,CORONEL SAPUCAIA_MS
5003207,Corumbá,MS,552127318.0,925417629.0,1154617289.0,3414573.0,CORUMBA,CORUMBA_MS
5003256,Costa Rica,MS,1105811959.0,714565357.0,408075554.0,11913491.0,COSTA RICA,COSTA RICA_MS
5003306,Coxim,MS,231015351.0,88164586.0,519894264.0,3653934.0,COXIM,COXIM_MS
5003454,Deodápolis,MS,166400261.0,46584104.0,117437094.0,3536728.0,DEODAPOLIS,DEODAPOLIS_MS
5003488,Dois Irmãos do Buriti,MS,131333335.0,19289781.0,54668526.0,269267.0,DOIS IRMAOS DO BURITI,DOIS IRMAOS DO BURITI_MS
5003504,Douradina,MS,80040925.0,8179142.0,60136164.0,3561685.0,DOURADINA,DOURADINA_MS
5003702,Dourados,MS,1094472707.0,1908025957.0,5904077334.0,5395039.0,DOURADOS,DOURADOS_MS
5003751,Eldorado,MS,176773794.0,67916574.0,132450788.0,421540.0,ELDORADO,ELDORADO_MS
5003801,Fátima do Sul,MS,91261742.0,219465219.0,202184581.0,3650288.0,FATIMA DO SUL,FATIMA DO SUL_MS
5003900,Figueirão,MS,79301457.0,4324173.0,18367146.0,463579.0,FIGUEIRAO,FIGUEIRAO_MS
5004007,Glória de Dourados,MS,111024415.0,12519083.0,71549508.0,2819617.0,GLORIA DE DOURADOS,GLORIA DE DOURADOS_MS
5004106,Guia Lopes da Laguna,MS,143262328.0,3594514.0,77687321.0,3590605.0,GUIA LOPES DA LAGUNA,GUIA LOPES DA LAGUNA_MS
5004304,Iguatemi,MS,392060998.0,72902069.0,14574177.0,4843548.0,IGUATEMI,IGUATEMI_MS
5004403,Inocência,MS,19521352.0,30824604.0,77735122.0,536787.0,INOCENCIA,INOCENCIA_MS
5004502,Itaporã,MS,406842874.0,65377632.0,336943189.0,4412141.0,ITAPORA,ITAPORA_MS
5004601,Itaquiraí,MS,515008822.0,261026993.0,234747137.0,5827061.0,ITAQUIRAI,ITAQUIRAI_MS
5004700,Ivinhema,MS,64949755.0,168303135.0,358756086.0,6279282.0,IVINHEMA,IVINHEMA_MS
5004809,Japorã,MS,66158711.0,5538651.0,19037564.0,176110.0,JAPORA,JAPORA_MS
5004908,Jaraguari,MS,228391237.0,15671721.0,47871836.0,5053032.0,JARAGUARI,JARAGUARI_MS
5005004,Jardim,MS,144955598.0,62973098.0,40094805.0,3526437.0,JARDIM,JARDIM_MS
5005103,Jateí,MS,338629566.0,22474108.0,43378582.0,11826643.0,JATEI,JATEI_MS
5005152,Juti,MS,300467439.0,43654685.0,60775967.0,7050613.0,JUTI,JUTI_MS
5005202,Ladário,MS,10072938.0,20632927.0,146436076.0,1543377.0,LADARIO,LADARIO_MS
5005251,Laguna Carapã,MS,638470226.0,337810.0,241899502.0,14638363.0,LAGUNA CARAPA,LAGUNA CARAPA_MS
5005400,Maracaju,MS,1611912308.0,22780096.0,1634690593.0,9230197.0,MARACAJU,MARACAJU_MS
5005608,Miranda,MS,147166361.0,49120731.0,190504454.0,2222151.0,MIRANDA,MIRANDA_MS
5005681,Mundo Novo,MS,69122958.0,129910986.0,370574695.0,5071801.0,MUNDO NOVO,MUNDO NOVO_MS
5005707,Naviraí,MS,661576027.0,638145314.0,880331026.0,5137091.0,NAVIRAI,NAVIRAI_MS
5005806,Nioaque,MS,150216861.0,7085259.0,93428043.0,324246.0,NIOAQUE,NIOAQUE_MS
5006002,Nova Alvorada do Sul,MS,871385834.0,687235162.0,36480829.0,9939075.0,NOVA ALVORADA DO SUL,NOVA ALVORADA DO SUL_MS
5006200,Nova Andradina,MS,8791003.0,709578904.0,967041539.0,5854496.0,NOVA ANDRADINA,NOVA ANDRADINA_MS
5006259,Novo Horizonte do Sul,MS,160619119.0,13449666.0,49009124.0,7849181.0,NOVO HORIZONTE DO SUL,NOVO HORIZONTE DO SUL_MS
5006275,Paraíso das Águas,MS,602118356.0,479839255.0,101986005.0,22545534.0,PARAISO DAS AGUAS,PARAISO DAS AGUAS_MS
5006309,Paranaíba,MS,333388603.0,261243583.0,556927442.0,3743532.0,PARANAIBA,PARANAIBA_MS
5006358,Paranhos,MS,110808338.0,10662766.0,43898129.0,1962228.0,PARANHOS,PARANHOS_MS
5006408,Pedro Gomes,MS,116242686.0,10770452.0,6328033.0,3553817.0,PEDRO GOMES,PEDRO GOMES_MS
5006606,Ponta Porã,MS,170186513.0,474228297.0,1455556332.0,500577.0,PONTA PORA,PONTA PORA_MS
5006903,Porto Murtinho,MS,217885604.0,1537243.0,79269669.0,265822.0,PORTO MURTINHO,PORTO MURTINHO_MS
5007109,Ribas do Rio Pardo,MS,1241378771.0,145634639.0,243321868.0,776517.0,RIBAS DO RIO PARDO,RIBAS DO RIO PARDO_MS
5007208,Rio Brilhante,MS,1255137133.0,779062563.0,685532446.0,8492191.0,RIO BRILHANTE,RIO BRILHANTE_MS
5007307,Rio Negro,MS,47636617.0,5469763.0,28332964.0,2736719.0,RIO NEGRO,RIO NEGRO_MS
5007406,Rio Verde de Mato Grosso,MS,22564662.0,33145071.0,147518114.0,3006035.0,RIO VERDE DE MATO GROSSO,RIO VERDE DE MATO GROSSO_MS
5007505,Rochedo,MS,82061361.0,49565196.0,43078231.0,453054.0,ROCHEDO,ROCHEDO_MS
5007554,Santa Rita do Pardo,MS,290325918.0,396877.0,48421906.0,5876702.0,SANTA RITA DO PARDO,SANTA RITA DO PARDO_MS
5007695,São Gabriel do Oeste,MS,731872003.0,216124752.0,715968934.0,7901823.0,SAO GABRIEL DO OESTE,SAO GABRIEL DO OESTE_MS
5007703,Sete Quedas,MS,157934668.0,1817905.0,121998314.0,3889772.0,SETE QUEDAS,SETE QUEDAS_MS
5007802,Selvíria,MS,320151038.0,1242519506.0,51818028.0,26261361.0,SELVIRIA,SELVIRIA_MS
5007901,Sidrolândia,MS,133307762.0,285785993.0,89561287.0,5473905.0,SIDROLANDIA,SIDROLANDIA_MS
5007935,Sonora,MS,345328833.0,283719462.0,187667195.0,5081164.0,SONORA,SONORA_MS
5007950,Tacuru,MS,148043312.0,11097758.0,5021967.0,2653964.0,TACURU,TACURU_MS
5007976,Taquarussu,MS,104123505.0,7505862.0,22952227.0,5053315.0,TAQUARUSSU,TAQUARUSSU_MS
5008008,Terenos,MS,310427064.0,94287725.0,113117201.0,3158643.0,TERENOS,TERENOS_MS
5008305,Três Lagoas,MS,1276854824.0,5676736869.0,2556096362.0,9353543.0,TRES LAGOAS,TRES LAGOAS_MS
5008404,Vicentina,MS,97421245.0,147917695.0,49174539.0,6080389.0,VICENTINA,VICENTINA_MS
5100102,Acorizal,MT,1282709.0,27602444.0,20731257.0,2055759.0,ACORIZAL,ACORIZAL_MT
5100201,Água Boa,MT,837748398.0,113732173.0,665870965.0,7498537.0,AGUA BOA,AGUA BOA_MT
5100250,Alta Floresta,MT,304018098.0,331996701.0,843988335.0,4052644.0,ALTA FLORESTA,ALTA FLORESTA_MT
5100300,Alto Araguaia,MT,317456533.0,356186932.0,265691418.0,5949141.0,ALTO ARAGUAIA,ALTO ARAGUAIA_MT
5100359,Alto Boa Vista,MT,147566714.0,5953991.0,42471773.0,372250.0,ALTO BOA VISTA,ALTO BOA VISTA_MT
5100409,Alto Garças,MT,733645876.0,31959299.0,262253386.0,9718185.0,ALTO GARCAS,ALTO GARCAS_MT
5100508,Alto Paraguai,MT,58132462.0,9344035.0,20659663.0,1437901.0,ALTO PARAGUAI,ALTO PARAGUAI_MT
5100607,Alto Taquari,MT,761359883.0,164176717.0,202757669.0,1135293.0,ALTO TAQUARI,ALTO TAQUARI_MT
5100805,Apiacás,MT,60100221.0,19194646.0,58006118.0,2241296.0,APIACAS,APIACAS_MT
5101001,Araguaiana,MT,70563696.0,2862582.0,17544388.0,4130587.0,ARAGUAIANA,ARAGUAIANA_MT
5101209,Araguainha,MT,11079736.0,655581.0,4026511.0,3083024.0,ARAGUAINHA,ARAGUAINHA_MT
5101258,Araputanga,MT,56998782.0,248915465.0,175741229.0,3835729.0,ARAPUTANGA,ARAPUTANGA_MT
5101308,Arenápolis,MT,37470978.0,25028967.0,8570577.0,2470647.0,ARENAPOLIS,ARENAPOLIS_MT
5101407,Aripuanã,MT,147197971.0,708395663.0,281352953.0,6268645.0,ARIPUANA,ARIPUANA_MT
5101605,Barão de Melgaço,MT,43826948.0,3098237.0,17838984.0,1525821.0,BARAO DE MELGACO,BARAO DE MELGACO_MT
5101704,Barra do Bugres,MT,524101707.0,402715777.0,299581451.0,440147.0,BARRA DO BUGRES,BARRA DO BUGRES_MT
5101803,Barra do Garças,MT,247955341.0,408368183.0,121355343.0,4179742.0,BARRA DO GARCAS,BARRA DO GARCAS_MT
5101852,Bom Jesus do Araguaia,MT,574190067.0,17164384.0,88562648.0,11260701.0,BOM JESUS DO ARAGUAIA,BOM JESUS DO ARAGUAIA_MT
5101902,Brasnorte,MT,1399305334.0,107246968.0,321328888.0,10145615.0,BRASNORTE,BRASNORTE_MT
5102504,Cáceres,MT,284352411.0,196608133.0,914128321.0,2374997.0,CACERES,CACERES_MT
5102603,Campinápolis,MT,168171822.0,50161614.0,79609338.0,2695296.0,CAMPINAPOLIS,CAMPINAPOLIS_MT
5102637,Campo Novo do Parecis,MT,3914049586.0,61156229.0,1603395381.0,18718164.0,CAMPO NOVO DO PARECIS,CAMPO NOVO DO PARECIS_MT
5102678,Campo Verde,MT,2685844983.0,499107383.0,114891127.0,11338865.0,CAMPO VERDE,CAMPO VERDE_MT
5102686,Campos de Júlio,MT,2203536164.0,452791194.0,418801533.0,4558249.0,CAMPOS DE JULIO,CAMPOS DE JULIO_MT
5102694,Canabrava do Norte,MT,184014445.0,1069449.0,26179777.0,567108.0,CANABRAVA DO NORTE,CANABRAVA DO NORTE_MT
5102702,Canarana,MT,1549542458.0,82114862.0,896012607.0,13263486.0,CANARANA,CANARANA_MT
5102793,Carlinda,MT,120378063.0,7870181.0,81197107.0,2965538.0,CARLINDA,CARLINDA_MT
5102850,Castanheira,MT,92441944.0,15274772.0,34439067.0,2449082.0,CASTANHEIRA,CASTANHEIRA_MT
5103007,Chapada dos Guimarães,MT,628407461.0,151429184.0,222123192.0,5392646.0,CHAPADA DOS GUIMARAES,CHAPADA DOS GUIMARAES_MT
5103056,Cláudia,MT,574829848.0,195093774.0,160445837.0,8658926.0,CLAUDIA,CLAUDIA_MT
5103106,Cocalinho,MT,142466457.0,560820.0,35310292.0,5207273.0,COCALINHO,COCALINHO_MT
5103205,Colíder,MT,174426548.0,328067823.0,414779048.0,3749183.0,COLIDER,COLIDER_MT
5103254,Colniza,MT,169490355.0,200018108.0,171997021.0,2064867.0,COLNIZA,COLNIZA_MT
5103304,Comodoro,MT,558607409.0,157720894.0,295144735.0,592083.0,COMODORO,COMODORO_MT
5103353,Confresa,MT,380571237.0,195347039.0,58775216.0,4791482.0,CONFRESA,CONFRESA_MT
5103361,Conquista D'Oeste,MT,61145754.0,3453682.0,31173397.0,343908.0,CONQUISTA D'OESTE,CONQUISTA D'OESTE_MT
5103379,Cotriguaçu,MT,91200382.0,4246063.0,46901963.0,1565818.0,COTRIGUACU,COTRIGUACU_MT
5103403,Cuiabá,MT,41674972.0,4673682571.0,15660070328.0,4769573.0,CUIABA,CUIABA_MT
5103437,Curvelândia,MT,52758429.0,8337784.0,20245488.0,2350941.0,CURVELANDIA,CURVELANDIA_MT
5103452,Denise,MT,394638272.0,12265129.0,46489715.0,550148.0,DENISE,DENISE_MT
5103502,Diamantino,MT,4006059148.0,328694626.0,944443028.0,25757502.0,DIAMANTINO,DIAMANTINO_MT
5103601,Dom Aquino,MT,495489423.0,24296075.0,70313698.0,8325567.0,DOM AQUINO,DOM AQUINO_MT
5103700,Feliz Natal,MT,667703449.0,64119631.0,158019339.0,7037341.0,FELIZ NATAL,FELIZ NATAL_MT
5103809,Figueirópolis D'Oeste,MT,32736576.0,5799239.0,13335523.0,2450978.0,FIGUEIROPOLIS D'OESTE,FIGUEIROPOLIS D'OESTE_MT
5103858,Gaúcha do Norte,MT,970654674.0,29119897.0,166012287.0,16313023.0,GAUCHA DO NORTE,GAUCHA DO NORTE_MT
5103908,General Carneiro,MT,365512941.0,12232921.0,44376177.0,8412598.0,GENERAL CARNEIRO,GENERAL CARNEIRO_MT
5103957,Glória D'Oeste,MT,4436824.0,3677918.0,13606822.0,298378.0,GLORIA D'OESTE,GLORIA D'OESTE_MT
5104104,Guarantã do Norte,MT,153430562.0,15123173.0,42616539.0,3016252.0,GUARANTA DO NORTE,GUARANTA DO NORTE_MT
5104203,Guiratinga,MT,485422702.0,20504445.0,91774732.0,4619482.0,GUIRATINGA,GUIRATINGA_MT
5104500,Indiavaí,MT,21529377.0,45529081.0,8671147.0,3691217.0,INDIAVAI,INDIAVAI_MT
5104526,Ipiranga do Norte,MT,1367636452.0,42407406.0,346302933.0,23525065.0,IPIRANGA DO NORTE,IPIRANGA DO NORTE_MT
5104542,Itanhangá,MT,512063452.0,1781505.0,10286999.0,10262013.0,ITANHANGA,ITANHANGA_MT
5104559,Itaúba,MT,263415449.0,4183944.0,56835062.0,11609598.0,ITAUBA,ITAUBA_MT
5104609,Itiquira,MT,1265968421.0,404165302.0,258684691.0,15623808.0,ITIQUIRA,ITIQUIRA_MT
5104807,Jaciara,MT,381272519.0,176335992.0,336353844.0,4324543.0,JACIARA,JACIARA_MT
5104906,Jangada,MT,61525704.0,8282348.0,47602105.0,2241709.0,JANGADA,JANGADA_MT
5105002,Jauru,MT,47838028.0,169611862.0,53081144.0,4163392.0,JAURU,JAURU_MT
5105101,Juara,MT,431733113.0,14765343.0,419164912.0,3870936.0,JUARA,JUARA_MT
5105150,Juína,MT,250711941.0,100749014.0,542417748.0,3235714.0,JUINA,JUINA_MT
5105176,Juruena,MT,52325666.0,45672905.0,70979729.0,1771811.0,JURUENA,JURUENA_MT
5105200,Juscimeira,MT,250163415.0,8915754.0,76345159.0,4751844.0,JUSCIMEIRA,JUSCIMEIRA_MT
5105234,Lambari D'Oeste,MT,121377192.0,42854853.0,263416.0,3921682.0,LAMBARI D'OESTE,LAMBARI D'OESTE_MT
5105259,Lucas do Rio Verde,MT,1953082056.0,1486384548.0,2264708653.0,989102.0,LUCAS DO RIO VERDE,LUCAS DO RIO VERDE_MT
5105309,Luciara,MT,12064004.0,1036683.0,7674604.0,2021514.0,LUCIARA,LUCIARA_MT
5105507,Vila Bela da Santíssima Trindade,MT,381367141.0,1485338.0,85716473.0,3893656.0,VILA BELA DA SANTISSIMA TRINDADE,VILA BELA DA SANTISSIMA TRINDADE_MT
5105580,Marcelândia,MT,385461706.0,42609395.0,131363993.0,6673843.0,MARCELANDIA,MARCELANDIA_MT
5105606,Matupá,MT,280819997.0,149366849.0,562856452.0,7538343.0,MATUPA,MATUPA_MT
5105622,Mirassol d'Oeste,MT,114806001.0,134637773.0,291078113.0,2969845.0,MIRASSOL D'OESTE,MIRASSOL D'OESTE_MT
5105903,Nobres,MT,215543704.0,525083893.0,179904587.0,7271339.0,NOBRES,NOBRES_MT
5106000,Nortelândia,MT,226505368.0,13100449.0,31674016.0,5558808.0,NORTELANDIA,NORTELANDIA_MT
5106109,Nossa Senhora do Livramento,MT,69050762.0,107499317.0,86627225.0,2961799.0,NOSSA SENHORA DO LIVRAMENTO,NOSSA SENHORA DO LIVRAMENTO_MT
5106158,Nova Bandeirantes,MT,117578925.0,26634876.0,63980603.0,2138686.0,NOVA BANDEIRANTES,NOVA BANDEIRANTES_MT
5106174,Nova Nazaré,MT,82845524.0,3220282.0,12735271.0,3502671.0,NOVA NAZARE,NOVA NAZARE_MT
5106182,Nova Lacerda,MT,208742485.0,115587563.0,45940156.0,6494212.0,NOVA LACERDA,NOVA LACERDA_MT
5106190,Nova Santa Helena,MT,176508947.0,8738911.0,88491495.0,8874182.0,NOVA SANTA HELENA,NOVA SANTA HELENA_MT
5106208,Nova Brasilândia,MT,51809391.0,4053949.0,16889297.0,2984405.0,NOVA BRASILANDIA,NOVA BRASILANDIA_MT
5106216,Nova Canaã do Norte,MT,339667419.0,336203425.0,104781675.0,7060427.0,NOVA CANAA DO NORTE,NOVA CANAA DO NORTE_MT
5106224,Nova Mutum,MT,2572710307.0,996678655.0,1580127176.0,12518129.0,NOVA MUTUM,NOVA MUTUM_MT
5106232,Nova Olímpia,MT,183302597.0,226126894.0,131534455.0,3516078.0,NOVA OLIMPIA,NOVA OLIMPIA_MT
5106240,Nova Ubiratã,MT,2465115066.0,91085671.0,454584737.0,26177553.0,NOVA UBIRATA,NOVA UBIRATA_MT
5106257,Nova Xavantina,MT,336267716.0,214315363.0,254059299.0,4762294.0,NOVA XAVANTINA,NOVA XAVANTINA_MT
5106265,Novo Mundo,MT,300695881.0,9695289.0,78783523.0,5093993.0,NOVO MUNDO,NOVO MUNDO_MT
5106273,Novo Horizonte do Norte,MT,48012516.0,2853876.0,15372603.0,249388.0,NOVO HORIZONTE DO NORTE,NOVO HORIZONTE DO NORTE_MT
5106281,Novo São Joaquim,MT,676016635.0,2209868.0,81492621.0,17841278.0,NOVO SAO JOAQUIM,NOVO SAO JOAQUIM_MT
5106299,Paranaíta,MT,164183299.0,423539541.0,83440754.0,7051046.0,PARANAITA,PARANAITA_MT
5106307,Paranatinga,MT,1364450846.0,136218992.0,33570011.0,9186043.0,PARANATINGA,PARANATINGA_MT
5106315,Novo Santo Antônio,MT,18120272.0,1396776.0,8451348.0,2044856.0,NOVO SANTO ANTONIO,NOVO SANTO ANTONIO_MT
5106372,Pedra Preta,MT,882229973.0,275603636.0,207283924.0,8979998.0,PEDRA PRETA,PEDRA PRETA_MT
5106422,Peixoto de Azevedo,MT,236598016.0,96539236.0,26495791.0,257300.0,PEIXOTO DE AZEVEDO,PEIXOTO DE AZEVEDO_MT
5106455,Planalto da Serra,MT,168182251.0,10574149.0,19566745.0,8792774.0,PLANALTO DA SERRA,PLANALTO DA SERRA_MT
5106505,Poconé,MT,12305122.0,58185637.0,24586044.0,2124889.0,POCONE,POCONE_MT
5106653,Pontal do Araguaia,MT,45650344.0,5126757.0,21769789.0,1767108.0,PONTAL DO ARAGUAIA,PONTAL DO ARAGUAIA_MT
5106703,Ponte Branca,MT,608328.0,88065.0,6953835.0,2047008.0,PONTE BRANCA,PONTE BRANCA_MT
